subject,list,item,input,output,study,recall,repeat,intrusion,condition,first_input
175,8,24,70,,True,False,0,False,2,70
175,8,20,71,,True,False,0,False,2,71
175,8,22,72,,True,False,0,False,2,72
175,8,21,73,,True,False,0,False,2,73
175,8,24,74,,True,False,0,False,2,74
175,8,23,75,,True,False,0,False,2,75
175,8,25,76,,True,False,0,False,2,76
175,8,26,77,2.0,True,True,0,False,2,77
175,8,27,78,3.0,True,True,0,False,2,78
175,8,28,79,,True,False,0,False,2,79
175,8,29,80,1.0,True,True,0,False,2,80
175,8,26,81,,True,False,0,False,2,81
175,8,25,82,,True,False,0,False,2,82
175,8,27,83,,True,False,0,False,2,83
175,8,28,84,,True,False,0,False,2,84
175,8,29,85,,True,False,0,False,2,85
175,8,25,86,,True,False,0,False,2,86
175,8,26,87,,True,False,0,False,2,87
175,8,27,88,,True,False,0,False,2,88
175,8,29,89,,True,False,0,False,2,89
175,8,28,90,,True,False,0,False,2,90
175,9,0,1,1.0,True,True,0,False,0,1
175,9,0,2,,True,False,0,False,0,2
175,9,0,3,,True,False,0,False,0,3
175,9,1,4,,True,False,0,False,0,4
175,9,1,5,,True,False,0,False,0,5
175,9,1,6,,True,False,0,False,0,6
175,9,2,7,,True,False,0,False,0,7
175,9,2,8,,True,False,0,False,0,8
175,9,2,9,,True,False,0,False,0,9
175,9,3,10,,True,False,0,False,0,10
175,9,3,11,,True,False,0,False,0,11
175,9,3,12,,True,False,0,False,0,12
175,9,4,13,,True,False,0,False,0,13
175,9,4,14,,True,False,0,False,0,14
175,9,4,15,,True,False,0,False,0,15
175,9,5,16,5.0,True,True,0,False,0,16
175,9,5,17,,True,False,0,False,0,17
175,9,5,18,,True,False,0,False,0,18
175,9,6,19,2.0,True,True,0,False,0,19
175,9,6,20,,True,False,0,False,0,20
175,9,6,21,,True,False,0,False,0,21
175,9,7,22,4.0,True,True,0,False,0,22
175,9,7,23,,True,False,0,False,0,23
175,9,7,24,,True,False,0,False,0,24
175,9,8,25,,True,False,0,False,0,25
175,9,8,26,,True,False,0,False,0,26
175,9,8,27,,True,False,0,False,0,27
175,9,9,28,3.0,True,True,0,False,0,28
175,9,9,29,,True,False,0,False,0,29
175,9,9,30,,True,False,0,False,0,30
175,9,10,31,,True,False,0,False,0,31
175,9,10,32,,True,False,0,False,0,32
175,9,10,33,,True,False,0,False,0,33
175,9,11,34,12.0,True,True,0,False,0,34
175,9,11,35,,True,False,0,False,0,35
175,9,11,36,,True,False,0,False,0,36
175,9,12,37,11.0,True,True,0,False,0,37
175,9,12,38,,True,False,0,False,0,38
175,9,12,39,,True,False,0,False,0,39
175,9,13,40,,True,False,0,False,0,40
175,9,13,41,,True,False,0,False,0,41
175,9,13,42,,True,False,0,False,0,42
175,9,14,43,,True,False,0,False,0,43
175,9,14,44,,True,False,0,False,0,44
175,9,14,45,,True,False,0,False,0,45
175,9,15,46,10.0,True,True,0,False,0,46
175,9,15,47,,True,False,0,False,0,47
175,9,15,48,,True,False,0,False,0,48
175,9,16,49,9.0,True,True,0,False,0,49
175,9,16,50,,True,False,0,False,0,50
175,9,16,51,,True,False,0,False,0,51
175,9,17,52,6.0,True,True,0,False,0,52
175,9,17,53,,True,False,0,False,0,53
175,9,17,54,,True,False,0,False,0,54
175,9,18,55,8.0,True,True,0,False,0,55
175,9,18,56,,True,False,0,False,0,56
175,9,18,57,,True,False,0,False,0,57
175,9,19,58,,True,False,0,False,0,58
175,9,19,59,,True,False,0,False,0,59
175,9,19,60,,True,False,0,False,0,60
175,9,20,61,,True,False,0,False,0,61
175,9,20,62,,True,False,0,False,0,62
175,9,20,63,,True,False,0,False,0,63
175,9,21,64,,True,False,0,False,0,64
175,9,21,65,,True,False,0,False,0,65
175,9,21,66,,True,False,0,False,0,66
175,9,22,67,7.0,True,True,0,False,0,67
175,9,22,68,,True,False,0,False,0,68
175,9,22,69,,True,False,0,False,0,69
175,9,23,70,13.0,True,True,0,False,0,70
175,9,23,71,,True,False,0,False,0,71
175,9,23,72,,True,False,0,False,0,72
175,9,24,73,,True,False,0,False,0,73
175,9,24,74,,True,False,0,False,0,74
175,9,24,75,,True,False,0,False,0,75
175,9,25,76,,True,False,0,False,0,76
175,9,25,77,,True,False,0,False,0,77
175,9,25,78,,True,False,0,False,0,78
175,9,26,79,,True,False,0,False,0,79
175,9,26,80,,True,False,0,False,0,80
175,9,26,81,,True,False,0,False,0,81
175,9,27,82,,True,False,0,False,0,82
175,9,27,83,,True,False,0,False,0,83
175,9,27,84,,True,False,0,False,0,84
175,9,28,85,,True,False,0,False,0,85
175,9,28,86,,True,False,0,False,0,86
175,9,28,87,,True,False,0,False,0,87
175,9,29,88,,True,False,0,False,0,88
175,9,29,89,,True,False,0,False,0,89
175,9,29,90,,True,False,0,False,0,90
175,10,0,1,13.0,True,True,0,False,1,1
175,10,1,2,,True,False,0,False,1,2
175,10,2,3,,True,False,0,False,1,3
175,10,3,4,,True,False,0,False,1,4
175,10,4,5,,True,False,0,False,1,5
175,10,5,6,,True,False,0,False,1,6
175,10,6,7,,True,False,0,False,1,7
175,10,7,8,,True,False,0,False,1,8
175,10,0,9,,True,False,0,False,1,9
175,10,8,10,6.0,True,True,0,False,1,10
175,10,9,11,7.0,True,True,0,False,1,11
175,10,10,12,9.0,True,True,0,False,1,12
175,10,1,13,,True,False,0,False,1,13
175,10,11,14,,True,False,0,False,1,14
175,10,0,15,,True,False,0,False,1,15
175,10,8,16,,True,False,0,False,1,16
175,10,4,17,,True,False,0,False,1,17
175,10,2,18,,True,False,0,False,1,18
175,10,9,19,,True,False,0,False,1,19
175,10,3,20,,True,False,0,False,1,20
175,10,5,21,,True,False,0,False,1,21
175,10,7,22,,True,False,0,False,1,22
175,10,6,23,,True,False,0,False,1,23
175,10,1,24,,True,False,0,False,1,24
175,10,4,25,,True,False,0,False,1,25
175,10,9,26,,True,False,0,False,1,26
175,10,5,27,,True,False,0,False,1,27
175,10,8,28,,True,False,0,False,1,28
175,10,2,29,,True,False,0,False,1,29
175,10,6,30,,True,False,0,False,1,30
175,10,10,31,,True,False,0,False,1,31
175,10,11,32,,True,False,0,False,1,32
175,10,12,33,,True,False,0,False,1,33
175,10,7,34,,True,False,0,False,1,34
175,10,13,35,,True,False,0,False,1,35
175,10,14,36,8.0,True,True,0,False,1,36
175,10,15,37,12.0,True,True,0,False,1,37
175,10,16,38,11.0,True,True,0,False,1,38
175,10,12,39,,True,False,0,False,1,39
175,10,3,40,,True,False,0,False,1,40
175,10,17,41,,True,False,0,False,1,41
175,10,18,42,,True,False,0,False,1,42
175,10,11,43,,True,False,0,False,1,43
175,10,15,44,,True,False,0,False,1,44
175,10,12,45,,True,False,0,False,1,45
175,10,16,46,,True,False,0,False,1,46
175,10,19,47,,True,False,0,False,1,47
175,10,14,48,,True,False,0,False,1,48
175,10,13,49,,True,False,0,False,1,49
175,10,10,50,,True,False,0,False,1,50
175,10,15,51,,True,False,0,False,1,51
175,10,18,52,,True,False,0,False,1,52
175,10,19,53,,True,False,0,False,1,53
175,10,20,54,2.0,True,True,0,False,1,54
175,10,21,55,,True,False,0,False,1,55
175,10,16,56,,True,False,0,False,1,56
175,10,22,57,,True,False,0,False,1,57
175,10,18,58,,True,False,0,False,1,58
175,10,14,59,,True,False,0,False,1,59
175,10,19,60,,True,False,0,False,1,60
175,10,17,61,,True,False,0,False,1,61
175,10,21,62,,True,False,0,False,1,62
175,10,23,63,4.0,True,True,0,False,1,63
175,10,24,64,1.0,True,True,0,False,1,64
175,10,25,65,5.0,True,True,0,False,1,65
175,10,26,66,14.0,True,True,0,False,1,66
175,10,27,67,3.0,True,True,0,False,1,67
175,10,13,68,,True,False,0,False,1,68
175,10,28,69,,True,False,0,False,1,69
175,10,29,70,10.0,True,True,0,False,1,70
175,10,25,71,,True,False,0,False,1,71
175,10,20,72,,True,False,0,False,1,72
175,10,26,73,,True,False,0,False,1,73
175,10,17,74,,True,False,0,False,1,74
175,10,24,75,,True,False,0,False,1,75
175,10,27,76,,True,False,0,False,1,76
175,10,22,77,,True,False,0,False,1,77
175,10,28,78,,True,False,0,False,1,78
175,10,29,79,,True,False,0,False,1,79
175,10,25,80,,True,False,0,False,1,80
175,10,23,81,,True,False,0,False,1,81
175,10,21,82,,True,False,0,False,1,82
175,10,26,83,,True,False,0,False,1,83
175,10,24,84,,True,False,0,False,1,84
175,10,20,85,,True,False,0,False,1,85
175,10,29,86,,True,False,0,False,1,86
175,10,23,87,,True,False,0,False,1,87
175,10,28,88,,True,False,0,False,1,88
175,10,27,89,,True,False,0,False,1,89
175,10,22,90,,True,False,0,False,1,90
175,11,0,1,,True,False,0,False,2,1
175,11,1,2,,True,False,0,False,2,2
175,11,2,3,,True,False,0,False,2,3
175,11,3,4,,True,False,0,False,2,4
175,11,1,5,,True,False,0,False,2,5
175,11,0,6,,True,False,0,False,2,6
175,11,3,7,,True,False,0,False,2,7
175,11,2,8,,True,False,0,False,2,8
175,11,4,9,,True,False,0,False,2,9
175,11,0,10,,True,False,0,False,2,10
175,11,1,11,,True,False,0,False,2,11
175,11,3,12,,True,False,0,False,2,12
175,11,5,13,3.0,True,True,0,False,2,13
175,11,2,14,,True,False,0,False,2,14
175,11,4,15,,True,False,0,False,2,15
175,11,6,16,,True,False,0,False,2,16
175,11,7,17,,True,False,0,False,2,17
175,11,8,18,,True,False,0,False,2,18
175,11,5,19,,True,False,0,False,2,19
175,11,4,20,,True,False,0,False,2,20
175,11,7,21,,True,False,0,False,2,21
175,11,6,22,,True,False,0,False,2,22
175,11,8,23,,True,False,0,False,2,23
175,11,5,24,,True,False,0,False,2,24
175,11,9,25,,True,False,0,False,2,25
175,11,8,26,,True,False,0,False,2,26
175,11,7,27,,True,False,0,False,2,27
175,11,6,28,,True,False,0,False,2,28
175,11,9,29,,True,False,0,False,2,29
175,11,10,30,4.0,True,True,0,False,2,30
175,11,11,31,6.0,True,True,0,False,2,31
175,11,12,32,7.0,True,True,0,False,2,32
175,11,13,33,5.0,True,True,0,False,2,33
175,11,10,34,,True,False,0,False,2,34
175,11,9,35,,True,False,0,False,2,35
175,11,11,36,,True,False,0,False,2,36
175,11,10,37,,True,False,0,False,2,37
175,11,12,38,,True,False,0,False,2,38
175,11,13,39,,True,False,0,False,2,39
175,11,14,40,,True,False,0,False,2,40
175,11,12,41,,True,False,0,False,2,41
175,11,11,42,,True,False,0,False,2,42
175,11,14,43,,True,False,0,False,2,43
175,11,13,44,,True,False,0,False,2,44
175,11,15,45,,True,False,0,False,2,45
175,11,16,46,,True,False,0,False,2,46
175,11,17,47,,True,False,0,False,2,47
175,11,14,48,,True,False,0,False,2,48
175,11,15,49,,True,False,0,False,2,49
175,11,16,50,,True,False,0,False,2,50
175,11,18,51,,True,False,0,False,2,51
175,11,15,52,,True,False,0,False,2,52
175,11,17,53,,True,False,0,False,2,53
175,11,16,54,,True,False,0,False,2,54
175,11,18,55,,True,False,0,False,2,55
175,11,19,56,,True,False,0,False,2,56
175,11,20,57,,True,False,0,False,2,57
175,11,21,58,,True,False,0,False,2,58
175,11,17,59,,True,False,0,False,2,59
175,11,18,60,,True,False,0,False,2,60
175,11,19,61,,True,False,0,False,2,61
175,11,20,62,,True,False,0,False,2,62
175,11,21,63,,True,False,0,False,2,63
175,11,19,64,,True,False,0,False,2,64
175,11,22,65,,True,False,0,False,2,65
175,11,21,66,,True,False,0,False,2,66
175,11,23,67,,True,False,0,False,2,67
175,11,20,68,,True,False,0,False,2,68
175,11,24,69,,True,False,0,False,2,69
175,11,25,70,,True,False,0,False,2,70
175,11,22,71,,True,False,0,False,2,71
175,11,24,72,,True,False,0,False,2,72
175,11,23,73,,True,False,0,False,2,73
175,11,25,74,,True,False,0,False,2,74
175,11,24,75,,True,False,0,False,2,75
175,11,22,76,,True,False,0,False,2,76
175,11,26,77,,True,False,0,False,2,77
175,11,25,78,,True,False,0,False,2,78
175,11,23,79,,True,False,0,False,2,79
175,11,26,80,,True,False,0,False,2,80
175,11,27,81,1.0,True,True,0,False,2,81
175,11,28,82,2.0,True,True,0,False,2,82
175,11,29,83,,True,False,0,False,2,83
175,11,26,84,,True,False,0,False,2,84
175,11,27,85,,True,False,0,False,2,85
175,11,29,86,,True,False,0,False,2,86
175,11,28,87,,True,False,0,False,2,87
175,11,27,88,,True,False,0,False,2,88
175,11,29,89,,True,False,0,False,2,89
175,11,28,90,,True,False,0,False,2,90
175,12,0,1,1.0,True,True,0,False,0,1
175,12,0,2,,True,False,0,False,0,2
175,12,0,3,,True,False,0,False,0,3
175,12,1,4,2.0,True,True,0,False,0,4
175,12,1,5,,True,False,0,False,0,5
175,12,1,6,,True,False,0,False,0,6
175,12,2,7,11.0,True,True,0,False,0,7
175,12,2,8,,True,False,0,False,0,8
175,12,2,9,,True,False,0,False,0,9
175,12,3,10,12.0,True,True,0,False,0,10
175,12,3,11,,True,False,0,False,0,11
175,12,3,12,,True,False,0,False,0,12
175,12,4,13,,True,False,0,False,0,13
175,12,4,14,,True,False,0,False,0,14
175,12,4,15,,True,False,0,False,0,15
175,12,5,16,,True,False,0,False,0,16
175,12,5,17,,True,False,0,False,0,17
175,12,5,18,,True,False,0,False,0,18
175,12,6,19,,True,False,0,False,0,19
175,12,6,20,,True,False,0,False,0,20
175,12,6,21,,True,False,0,False,0,21
175,12,7,22,,True,False,0,False,0,22
175,12,7,23,,True,False,0,False,0,23
175,12,7,24,,True,False,0,False,0,24
175,12,8,25,4.0,True,True,0,False,0,25
175,12,8,26,,True,False,0,False,0,26
175,12,8,27,,True,False,0,False,0,27
175,12,9,28,,True,False,0,False,0,28
175,12,9,29,,True,False,0,False,0,29
175,12,9,30,,True,False,0,False,0,30
175,12,10,31,6.0,True,True,0,False,0,31
175,12,10,32,,True,False,0,False,0,32
175,12,10,33,,True,False,0,False,0,33
175,12,11,34,,True,False,0,False,0,34
175,12,11,35,,True,False,0,False,0,35
175,12,11,36,,True,False,0,False,0,36
175,12,12,37,3.0,True,True,0,False,0,37
175,12,12,38,,True,False,0,False,0,38
175,12,12,39,,True,False,0,False,0,39
175,12,13,40,,True,False,0,False,0,40
175,12,13,41,,True,False,0,False,0,41
175,12,13,42,,True,False,0,False,0,42
175,12,14,43,,True,False,0,False,0,43
175,12,14,44,,True,False,0,False,0,44
175,12,14,45,,True,False,0,False,0,45
175,12,15,46,,True,False,0,False,0,46
175,12,15,47,,True,False,0,False,0,47
175,12,15,48,,True,False,0,False,0,48
175,12,16,49,,True,False,0,False,0,49
175,12,16,50,,True,False,0,False,0,50
175,12,16,51,,True,False,0,False,0,51
175,12,17,52,,True,False,0,False,0,52
175,12,17,53,,True,False,0,False,0,53
175,12,17,54,,True,False,0,False,0,54
175,12,18,55,7.0,True,True,0,False,0,55
175,12,18,56,,True,False,0,False,0,56
175,12,18,57,,True,False,0,False,0,57
175,12,19,58,8.0,True,True,0,False,0,58
175,12,19,59,,True,False,0,False,0,59
175,12,19,60,,True,False,0,False,0,60
175,12,20,61,13.0,True,True,0,False,0,61
175,12,20,62,,True,False,0,False,0,62
175,12,20,63,,True,False,0,False,0,63
175,12,21,64,10.0,True,True,0,False,0,64
175,12,21,65,,True,False,0,False,0,65
175,12,21,66,,True,False,0,False,0,66
175,12,22,67,9.0,True,True,0,False,0,67
175,12,22,68,,True,False,0,False,0,68
175,12,22,69,,True,False,0,False,0,69
175,12,23,70,,True,False,0,False,0,70
175,12,23,71,,True,False,0,False,0,71
175,12,23,72,,True,False,0,False,0,72
175,12,24,73,,True,False,0,False,0,73
175,12,24,74,,True,False,0,False,0,74
175,12,24,75,,True,False,0,False,0,75
175,12,25,76,,True,False,0,False,0,76
175,12,25,77,,True,False,0,False,0,77
175,12,25,78,,True,False,0,False,0,78
175,12,26,79,5.0,True,True,0,False,0,79
175,12,26,80,,True,False,0,False,0,80
175,12,26,81,,True,False,0,False,0,81
175,12,27,82,,True,False,0,False,0,82
175,12,27,83,,True,False,0,False,0,83
175,12,27,84,,True,False,0,False,0,84
175,12,28,85,,True,False,0,False,0,85
175,12,28,86,,True,False,0,False,0,86
175,12,28,87,,True,False,0,False,0,87
175,12,29,88,,True,False,0,False,0,88
175,12,29,89,,True,False,0,False,0,89
175,12,29,90,,True,False,0,False,0,90
175,13,0,1,5.0,True,True,0,False,2,1
175,13,1,2,,True,False,0,False,2,2
175,13,2,3,,True,False,0,False,2,3
175,13,3,4,,True,False,0,False,2,4
175,13,1,5,,True,False,0,False,2,5
175,13,2,6,,True,False,0,False,2,6
175,13,0,7,,True,False,0,False,2,7
175,13,1,8,,True,False,0,False,2,8
175,13,3,9,,True,False,0,False,2,9
175,13,4,10,,True,False,0,False,2,10
175,13,2,11,,True,False,0,False,2,11
175,13,5,12,6.0,True,True,0,False,2,12
175,13,0,13,,True,False,0,False,2,13
175,13,4,14,,True,False,0,False,2,14
175,13,3,15,,True,False,0,False,2,15
175,13,5,16,,True,False,0,False,2,16
175,13,6,17,8.0,True,True,0,False,2,17
175,13,7,18,,True,False,0,False,2,18
175,13,4,19,,True,False,0,False,2,19
175,13,5,20,,True,False,0,False,2,20
175,13,6,21,,True,False,0,False,2,21
175,13,7,22,,True,False,0,False,2,22
175,13,8,23,,True,False,0,False,2,23
175,13,6,24,,True,False,0,False,2,24
175,13,9,25,,True,False,0,False,2,25
175,13,10,26,,True,False,0,False,2,26
175,13,7,27,,True,False,0,False,2,27
175,13,8,28,,True,False,0,False,2,28
175,13,9,29,,True,False,0,False,2,29
175,13,11,30,4.0,True,True,0,False,2,30
175,13,10,31,,True,False,0,False,2,31
175,13,9,32,,True,False,0,False,2,32
175,13,8,33,,True,False,0,False,2,33
175,13,10,34,,True,False,0,False,2,34
175,13,11,35,,True,False,0,False,2,35
175,13,12,36,,True,False,0,False,2,36
175,13,13,37,,True,False,0,False,2,37
175,13,11,38,,True,False,0,False,2,38
175,13,12,39,,True,False,0,False,2,39
175,13,14,40,7.0,True,True,0,False,2,40
175,13,15,41,,True,False,0,False,2,41
175,13,16,42,,True,False,0,False,2,42
175,13,13,43,,True,False,0,False,2,43
175,13,12,44,,True,False,0,False,2,44
175,13,14,45,,True,False,0,False,2,45
175,13,15,46,,True,False,0,False,2,46
175,13,16,47,,True,False,0,False,2,47
175,13,13,48,,True,False,0,False,2,48
175,13,17,49,,True,False,0,False,2,49
175,13,16,50,,True,False,0,False,2,50
175,13,14,51,,True,False,0,False,2,51
175,13,15,52,,True,False,0,False,2,52
175,13,18,53,,True,False,0,False,2,53
175,13,19,54,,True,False,0,False,2,54
175,13,17,55,,True,False,0,False,2,55
175,13,20,56,,True,False,0,False,2,56
175,13,19,57,,True,False,0,False,2,57
175,13,18,58,,True,False,0,False,2,58
175,13,17,59,,True,False,0,False,2,59
175,13,19,60,,True,False,0,False,2,60
175,13,20,61,,True,False,0,False,2,61
175,13,18,62,,True,False,0,False,2,62
175,13,21,63,,True,False,0,False,2,63
175,13,22,64,1.0,True,True,0,False,2,64
175,13,20,65,,True,False,0,False,2,65
175,13,23,66,9.0,True,True,0,False,2,66
175,13,24,67,3.0,True,True,0,False,2,67
175,13,22,68,,True,False,0,False,2,68
175,13,21,69,,True,False,0,False,2,69
175,13,23,70,,True,False,0,False,2,70
175,13,24,71,,True,False,0,False,2,71
175,13,25,72,,True,False,0,False,2,72
175,13,26,73,,True,False,0,False,2,73
175,13,22,74,,True,False,0,False,2,74
175,13,21,75,,True,False,0,False,2,75
175,13,23,76,,True,False,0,False,2,76
175,13,24,77,,True,False,0,False,2,77
175,13,25,78,,True,False,0,False,2,78
175,13,26,79,,True,False,0,False,2,79
175,13,27,80,2.0,True,True,0,False,2,80
175,13,28,81,,True,False,0,False,2,81
175,13,29,82,10.0,True,True,0,False,2,82
175,13,26,83,,True,False,0,False,2,83
175,13,25,84,,True,False,0,False,2,84
175,13,27,85,,True,False,0,False,2,85
175,13,28,86,,True,False,0,False,2,86
175,13,29,87,,True,False,0,False,2,87
175,13,27,88,,True,False,0,False,2,88
175,13,28,89,,True,False,0,False,2,89
175,13,29,90,,True,False,0,False,2,90
175,14,0,1,,True,False,0,False,1,1
175,14,1,2,1.0,True,True,0,False,1,2
175,14,2,3,9.0,True,True,0,False,1,3
175,14,3,4,,True,False,0,False,1,4
175,14,4,5,7.0,True,True,0,False,1,5
175,14,5,6,,True,False,0,False,1,6
175,14,6,7,,True,False,0,False,1,7
175,14,1,8,,True,False,0,False,1,8
175,14,2,9,,True,False,0,False,1,9
175,14,7,10,8.0,True,True,0,False,1,10
175,14,4,11,,True,False,0,False,1,11
175,14,8,12,5.0,True,True,0,False,1,12
175,14,6,13,,True,False,0,False,1,13
175,14,9,14,,True,False,0,False,1,14
175,14,2,15,,True,False,0,False,1,15
175,14,3,16,,True,False,0,False,1,16
175,14,4,17,,True,False,0,False,1,17
175,14,5,18,,True,False,0,False,1,18
175,14,8,19,,True,False,0,False,1,19
175,14,9,20,,True,False,0,False,1,20
175,14,0,21,,True,False,0,False,1,21
175,14,10,22,,True,False,0,False,1,22
175,14,1,23,,True,False,0,False,1,23
175,14,11,24,,True,False,0,False,1,24
175,14,7,25,,True,False,0,False,1,25
175,14,8,26,,True,False,0,False,1,26
175,14,12,27,2.0,True,True,0,False,1,27
175,14,0,28,,True,False,0,False,1,28
175,14,13,29,,True,False,0,False,1,29
175,14,14,30,10.0,True,True,0,False,1,30
175,14,11,31,,True,False,0,False,1,31
175,14,5,32,,True,False,0,False,1,32
175,14,6,33,,True,False,0,False,1,33
175,14,12,34,,True,False,0,False,1,34
175,14,3,35,,True,False,0,False,1,35
175,14,15,36,4.0,True,True,0,False,1,36
175,14,9,37,,True,False,0,False,1,37
175,14,7,38,,True,False,0,False,1,38
175,14,16,39,6.0,True,True,0,False,1,39
175,14,10,40,,True,False,0,False,1,40
175,14,17,41,,True,False,0,False,1,41
175,14,15,42,,True,False,0,False,1,42
175,14,11,43,,True,False,0,False,1,43
175,14,13,44,,True,False,0,False,1,44
175,14,16,45,,True,False,0,False,1,45
175,14,18,46,,True,False,0,False,1,46
175,14,17,47,,True,False,0,False,1,47
175,14,19,48,,True,False,0,False,1,48
175,14,20,49,,True,False,0,False,1,49
175,14,14,50,,True,False,0,False,1,50
175,14,21,51,,True,False,0,False,1,51
175,14,16,52,,True,False,0,False,1,52
175,14,12,53,,True,False,0,False,1,53
175,14,13,54,,True,False,0,False,1,54
175,14,10,55,,True,False,0,False,1,55
175,14,19,56,,True,False,0,False,1,56
175,14,14,57,,True,False,0,False,1,57
175,14,15,58,,True,False,0,False,1,58
175,14,20,59,,True,False,0,False,1,59
175,14,21,60,,True,False,0,False,1,60
175,14,22,61,,True,False,0,False,1,61
175,14,23,62,,True,False,0,False,1,62
175,14,24,63,,True,False,0,False,1,63
175,14,17,64,,True,False,0,False,1,64
175,14,19,65,,True,False,0,False,1,65
175,14,18,66,,True,False,0,False,1,66
175,14,25,67,,True,False,0,False,1,67
175,14,26,68,,True,False,0,False,1,68
175,14,27,69,3.0,True,True,0,False,1,69
175,14,28,70,,True,False,0,False,1,70
175,14,21,71,,True,False,0,False,1,71
175,14,20,72,,True,False,0,False,1,72
175,14,29,73,,True,False,0,False,1,73
175,14,22,74,,True,False,0,False,1,74
175,14,24,75,,True,False,0,False,1,75
175,14,26,76,,True,False,0,False,1,76
175,14,27,77,,True,False,0,False,1,77
175,14,25,78,,True,False,0,False,1,78
175,14,28,79,,True,False,0,False,1,79
175,14,23,80,,True,False,0,False,1,80
175,14,24,81,,True,False,0,False,1,81
175,14,29,82,,True,False,0,False,1,82
175,14,18,83,,True,False,0,False,1,83
175,14,22,84,,True,False,0,False,1,84
175,14,27,85,,True,False,0,False,1,85
175,14,28,86,,True,False,0,False,1,86
175,14,25,87,,True,False,0,False,1,87
175,14,23,88,,True,False,0,False,1,88
175,14,29,89,,True,False,0,False,1,89
175,14,26,90,,True,False,0,False,1,90
175,15,0,1,1.0,True,True,0,False,1,1
175,15,1,2,,True,False,0,False,1,2
175,15,2,3,,True,False,0,False,1,3
175,15,3,4,,True,False,0,False,1,4
175,15,4,5,,True,False,0,False,1,5
175,15,5,6,7.0,True,True,0,False,1,6
175,15,6,7,,True,False,0,False,1,7
175,15,7,8,2.0,True,True,0,False,1,8
175,15,8,9,11.0,True,True,0,False,1,9
175,15,3,10,,True,False,0,False,1,10
175,15,0,11,,True,False,0,False,1,11
175,15,1,12,,True,False,0,False,1,12
175,15,4,13,,True,False,0,False,1,13
175,15,6,14,,True,False,0,False,1,14
175,15,9,15,,True,False,0,False,1,15
175,15,3,16,,True,False,0,False,1,16
175,15,10,17,4.0,True,True,0,False,1,17
175,15,1,18,,True,False,0,False,1,18
175,15,4,19,,True,False,0,False,1,19
175,15,2,20,,True,False,0,False,1,20
175,15,6,21,,True,False,0,False,1,21
175,15,9,22,,True,False,0,False,1,22
175,15,0,23,,True,False,0,False,1,23
175,15,5,24,,True,False,0,False,1,24
175,15,10,25,,True,False,0,False,1,25
175,15,7,26,,True,False,0,False,1,26
175,15,11,27,,True,False,0,False,1,27
175,15,8,28,,True,False,0,False,1,28
175,15,2,29,,True,False,0,False,1,29
175,15,9,30,,True,False,0,False,1,30
175,15,10,31,,True,False,0,False,1,31
175,15,12,32,,True,False,0,False,1,32
175,15,13,33,,True,False,0,False,1,33
175,15,14,34,,True,False,0,False,1,34
175,15,15,35,,True,False,0,False,1,35
175,15,11,36,,True,False,0,False,1,36
175,15,16,37,,True,False,0,False,1,37
175,15,17,38,,True,False,0,False,1,38
175,15,13,39,,True,False,0,False,1,39
175,15,12,40,,True,False,0,False,1,40
175,15,7,41,,True,False,0,False,1,41
175,15,5,42,,True,False,0,False,1,42
175,15,18,43,,True,False,0,False,1,43
175,15,17,44,,True,False,0,False,1,44
175,15,11,45,,True,False,0,False,1,45
175,15,8,46,,True,False,0,False,1,46
175,15,15,47,,True,False,0,False,1,47
175,15,13,48,,True,False,0,False,1,48
175,15,18,49,,True,False,0,False,1,49
175,15,19,50,,True,False,0,False,1,50
175,15,20,51,,True,False,0,False,1,51
175,15,21,52,9.0,True,True,0,False,1,52
175,15,14,53,,True,False,0,False,1,53
175,15,12,54,,True,False,0,False,1,54
175,15,15,55,,True,False,0,False,1,55
175,15,16,56,,True,False,0,False,1,56
175,15,19,57,,True,False,0,False,1,57
175,15,20,58,,True,False,0,False,1,58
175,15,22,59,,True,False,0,False,1,59
175,15,17,60,,True,False,0,False,1,60
175,15,23,61,,True,False,0,False,1,61
175,15,24,62,,True,False,0,False,1,62
175,15,16,63,,True,False,0,False,1,63
175,15,25,64,3.0,True,True,0,False,1,64
175,15,18,65,,True,False,0,False,1,65
175,15,22,66,,True,False,0,False,1,66
175,15,21,67,,True,False,0,False,1,67
175,15,14,68,,True,False,0,False,1,68
175,15,26,69,8.0,True,True,0,False,1,69
175,15,24,70,,True,False,0,False,1,70
175,15,27,71,10.0,True,True,0,False,1,71
175,15,20,72,,True,False,0,False,1,72
175,15,28,73,5.0,True,True,0,False,1,73
175,15,29,74,6.0,True,True,0,False,1,74
175,15,19,75,,True,False,0,False,1,75
175,15,26,76,,True,False,0,False,1,76
175,15,27,77,,True,False,0,False,1,77
175,15,23,78,,True,False,0,False,1,78
175,15,25,79,,True,False,0,False,1,79
175,15,28,80,,True,False,0,False,1,80
175,15,29,81,,True,False,0,False,1,81
175,15,26,82,,True,False,0,False,1,82
175,15,21,83,,True,False,0,False,1,83
175,15,27,84,,True,False,0,False,1,84
175,15,22,85,,True,False,0,False,1,85
175,15,25,86,,True,False,0,False,1,86
175,15,23,87,,True,False,0,False,1,87
175,15,24,88,,True,False,0,False,1,88
175,15,29,89,,True,False,0,False,1,89
175,15,28,90,,True,False,0,False,1,90
176,1,0,1,,True,False,0,False,2,1
176,1,1,2,1.0,True,True,0,False,2,2
