subject,list,item,input,output,study,recall,repeat,intrusion,list length
11,2049,10,11,,True,False,0,False,40
11,2049,11,12,,True,False,0,False,40
11,2049,12,13,,True,False,0,False,40
11,2049,13,14,,True,False,0,False,40
11,2049,14,15,,True,False,0,False,40
11,2049,15,16,,True,False,0,False,40
11,2049,16,17,,True,False,0,False,40
11,2049,17,18,,True,False,0,False,40
11,2049,18,19,,True,False,0,False,40
11,2049,19,20,,True,False,0,False,40
11,2049,20,21,,True,False,0,False,40
11,2049,21,22,,True,False,0,False,40
11,2049,22,23,,True,False,0,False,40
11,2049,23,24,,True,False,0,False,40
11,2049,24,25,,True,False,0,False,40
11,2049,25,26,8.0,True,True,0,False,40
11,2049,26,27,,True,False,0,False,40
11,2049,27,28,,True,False,0,False,40
11,2049,28,29,,True,False,0,False,40
11,2049,29,30,,True,False,0,False,40
11,2049,30,31,7.0,True,True,0,False,40
11,2049,31,32,,True,False,0,False,40
11,2049,32,33,,True,False,0,False,40
11,2049,33,34,2.0,True,True,0,False,40
11,2049,34,35,,True,False,0,False,40
11,2049,35,36,1.0,True,True,0,False,40
11,2049,36,37,3.0,True,True,0,False,40
11,2049,37,38,4.0,True,True,0,False,40
11,2049,38,39,5.0,True,True,0,False,40
11,2049,39,40,6.0,True,True,0,False,40
11,2050,0,1,6.0,True,True,0,False,40
11,2050,1,2,,True,False,0,False,40
11,2050,2,3,,True,False,0,False,40
11,2050,3,4,,True,False,0,False,40
11,2050,4,5,7.0,True,True,0,False,40
11,2050,5,6,,True,False,0,False,40
11,2050,6,7,,True,False,0,False,40
11,2050,7,8,,True,False,0,False,40
11,2050,8,9,,True,False,0,False,40
11,2050,9,10,,True,False,0,False,40
11,2050,10,11,,True,False,0,False,40
11,2050,11,12,,True,False,0,False,40
11,2050,12,13,,True,False,0,False,40
11,2050,13,14,,True,False,0,False,40
11,2050,14,15,,True,False,0,False,40
11,2050,15,16,,True,False,0,False,40
11,2050,16,17,,True,False,0,False,40
11,2050,17,18,,True,False,0,False,40
11,2050,18,19,,True,False,0,False,40
11,2050,19,20,,True,False,0,False,40
11,2050,20,21,,True,False,0,False,40
11,2050,21,22,,True,False,0,False,40
11,2050,22,23,,True,False,0,False,40
11,2050,23,24,,True,False,0,False,40
11,2050,24,25,,True,False,0,False,40
11,2050,25,26,,True,False,0,False,40
11,2050,26,27,,True,False,0,False,40
11,2050,27,28,,True,False,0,False,40
11,2050,28,29,,True,False,0,False,40
11,2050,29,30,,True,False,0,False,40
11,2050,30,31,,True,False,0,False,40
11,2050,31,32,,True,False,0,False,40
11,2050,32,33,,True,False,0,False,40
11,2050,33,34,,True,False,0,False,40
11,2050,34,35,1.0,True,True,0,False,40
11,2050,35,36,2.0,True,True,0,False,40
11,2050,36,37,3.0,True,True,0,False,40
11,2050,37,38,,True,False,0,False,40
11,2050,38,39,4.0,True,True,0,False,40
11,2050,39,40,5.0,True,True,0,False,40
11,2051,0,1,,True,False,0,False,40
11,2051,1,2,,True,False,0,False,40
11,2051,2,3,,True,False,0,False,40
11,2051,3,4,,True,False,0,False,40
11,2051,4,5,,True,False,0,False,40
11,2051,5,6,,True,False,0,False,40
11,2051,6,7,,True,False,0,False,40
11,2051,7,8,,True,False,0,False,40
11,2051,8,9,,True,False,0,False,40
11,2051,9,10,,True,False,0,False,40
11,2051,10,11,,True,False,0,False,40
11,2051,11,12,,True,False,0,False,40
11,2051,12,13,,True,False,0,False,40
11,2051,13,14,,True,False,0,False,40
11,2051,14,15,,True,False,0,False,40
11,2051,15,16,,True,False,0,False,40
11,2051,16,17,,True,False,0,False,40
11,2051,17,18,,True,False,0,False,40
11,2051,18,19,,True,False,0,False,40
11,2051,19,20,,True,False,0,False,40
11,2051,20,21,,True,False,0,False,40
11,2051,21,22,,True,False,0,False,40
11,2051,22,23,,True,False,0,False,40
11,2051,23,24,,True,False,0,False,40
11,2051,24,25,,True,False,0,False,40
11,2051,25,26,,True,False,0,False,40
11,2051,26,27,,True,False,0,False,40
11,2051,27,28,6.0,True,True,0,False,40
11,2051,28,29,,True,False,0,False,40
11,2051,29,30,,True,False,0,False,40
11,2051,30,31,,True,False,0,False,40
11,2051,31,32,,True,False,0,False,40
11,2051,32,33,,True,False,0,False,40
11,2051,33,34,,True,False,0,False,40
11,2051,34,35,7.0,True,True,0,False,40
11,2051,35,36,1.0,True,True,0,False,40
11,2051,36,37,2.0,True,True,0,False,40
11,2051,37,38,3.0,True,True,0,False,40
11,2051,38,39,4.0,True,True,0,False,40
11,2051,39,40,5.0,True,True,0,False,40
11,2052,0,1,,True,False,0,False,40
11,2052,1,2,,True,False,0,False,40
11,2052,2,3,,True,False,0,False,40
11,2052,3,4,,True,False,0,False,40
11,2052,4,5,,True,False,0,False,40
11,2052,5,6,,True,False,0,False,40
11,2052,6,7,,True,False,0,False,40
11,2052,7,8,,True,False,0,False,40
11,2052,8,9,,True,False,0,False,40
11,2052,9,10,,True,False,0,False,40
11,2052,10,11,,True,False,0,False,40
11,2052,11,12,,True,False,0,False,40
11,2052,12,13,,True,False,0,False,40
11,2052,13,14,,True,False,0,False,40
11,2052,14,15,,True,False,0,False,40
11,2052,15,16,,True,False,0,False,40
11,2052,16,17,,True,False,0,False,40
11,2052,17,18,,True,False,0,False,40
11,2052,18,19,,True,False,0,False,40
11,2052,19,20,,True,False,0,False,40
11,2052,20,21,,True,False,0,False,40
11,2052,21,22,,True,False,0,False,40
11,2052,22,23,,True,False,0,False,40
11,2052,23,24,,True,False,0,False,40
11,2052,24,25,,True,False,0,False,40
11,2052,25,26,,True,False,0,False,40
11,2052,26,27,,True,False,0,False,40
11,2052,27,28,,True,False,0,False,40
11,2052,28,29,,True,False,0,False,40
11,2052,29,30,,True,False,0,False,40
11,2052,30,31,,True,False,0,False,40
11,2052,31,32,,True,False,0,False,40
11,2052,32,33,,True,False,0,False,40
11,2052,33,34,,True,False,0,False,40
11,2052,34,35,1.0,True,True,0,False,40
11,2052,35,36,2.0,True,True,0,False,40
11,2052,36,37,,True,False,0,False,40
11,2052,37,38,3.0,True,True,0,False,40
11,2052,38,39,4.0,True,True,0,False,40
11,2052,39,40,5.0,True,True,0,False,40
11,2053,0,1,12.0,True,True,0,False,40
11,2053,1,2,13.0,True,True,0,False,40
11,2053,2,3,,True,False,0,False,40
11,2053,3,4,,True,False,0,False,40
11,2053,4,5,,True,False,0,False,40
11,2053,5,6,,True,False,0,False,40
11,2053,6,7,14.0,True,True,0,False,40
11,2053,7,8,,True,False,0,False,40
11,2053,8,9,,True,False,0,False,40
11,2053,9,10,,True,False,0,False,40
11,2053,10,11,,True,False,0,False,40
11,2053,11,12,,True,False,0,False,40
11,2053,12,13,,True,False,0,False,40
11,2053,13,14,,True,False,0,False,40
11,2053,14,15,,True,False,0,False,40
11,2053,15,16,,True,False,0,False,40
11,2053,16,17,,True,False,0,False,40
11,2053,17,18,,True,False,0,False,40
11,2053,18,19,,True,False,0,False,40
11,2053,19,20,10.0,True,True,0,False,40
11,2053,20,21,,True,False,0,False,40
11,2053,21,22,11.0,True,True,0,False,40
11,2053,22,23,,True,False,0,False,40
11,2053,23,24,,True,False,0,False,40
11,2053,24,25,,True,False,0,False,40
11,2053,25,26,,True,False,0,False,40
11,2053,26,27,,True,False,0,False,40
11,2053,27,28,,True,False,0,False,40
11,2053,28,29,,True,False,0,False,40
11,2053,29,30,9.0,True,True,0,False,40
11,2053,30,31,7.0,True,True,0,False,40
11,2053,31,32,8.0,True,True,0,False,40
11,2053,32,33,1.0,True,True,0,False,40
11,2053,33,34,2.0,True,True,0,False,40
11,2053,34,35,,True,False,0,False,40
11,2053,35,36,,True,False,0,False,40
11,2053,36,37,3.0,True,True,0,False,40
11,2053,37,38,4.0,True,True,0,False,40
11,2053,38,39,5.0,True,True,0,False,40
11,2053,39,40,6.0,True,True,0,False,40
11,2054,0,1,,True,False,0,False,40
11,2054,1,2,,True,False,0,False,40
11,2054,2,3,,True,False,0,False,40
11,2054,3,4,,True,False,0,False,40
11,2054,4,5,,True,False,0,False,40
11,2054,5,6,,True,False,0,False,40
11,2054,6,7,,True,False,0,False,40
11,2054,7,8,,True,False,0,False,40
11,2054,8,9,,True,False,0,False,40
11,2054,9,10,,True,False,0,False,40
11,2054,10,11,,True,False,0,False,40
11,2054,11,12,,True,False,0,False,40
11,2054,12,13,,True,False,0,False,40
11,2054,13,14,,True,False,0,False,40
11,2054,14,15,,True,False,0,False,40
11,2054,15,16,,True,False,0,False,40
11,2054,16,17,,True,False,0,False,40
11,2054,17,18,,True,False,0,False,40
11,2054,18,19,,True,False,0,False,40
11,2054,19,20,,True,False,0,False,40
11,2054,20,21,,True,False,0,False,40
11,2054,21,22,,True,False,0,False,40
11,2054,22,23,,True,False,0,False,40
11,2054,23,24,,True,False,0,False,40
11,2054,24,25,,True,False,0,False,40
11,2054,25,26,,True,False,0,False,40
11,2054,26,27,,True,False,0,False,40
11,2054,27,28,,True,False,0,False,40
11,2054,28,29,,True,False,0,False,40
11,2054,29,30,,True,False,0,False,40
11,2054,30,31,,True,False,0,False,40
11,2054,31,32,,True,False,0,False,40
11,2054,32,33,,True,False,0,False,40
11,2054,33,34,,True,False,0,False,40
11,2054,34,35,,True,False,0,False,40
11,2054,35,36,,True,False,0,False,40
11,2054,36,37,1.0,True,True,0,False,40
11,2054,37,38,2.0,True,True,0,False,40
11,2054,38,39,3.0,True,True,0,False,40
11,2054,39,40,4.0,True,True,0,False,40
11,2055,0,1,,True,False,0,False,40
11,2055,1,2,,True,False,0,False,40
11,2055,2,3,,True,False,0,False,40
11,2055,3,4,,True,False,0,False,40
11,2055,4,5,,True,False,0,False,40
11,2055,5,6,,True,False,0,False,40
11,2055,6,7,,True,False,0,False,40
11,2055,7,8,5.0,True,True,0,False,40
11,2055,8,9,,True,False,0,False,40
11,2055,9,10,,True,False,0,False,40
11,2055,10,11,,True,False,0,False,40
11,2055,11,12,,True,False,0,False,40
11,2055,12,13,,True,False,0,False,40
11,2055,13,14,,True,False,0,False,40
11,2055,14,15,,True,False,0,False,40
11,2055,15,16,,True,False,0,False,40
11,2055,16,17,,True,False,0,False,40
11,2055,17,18,,True,False,0,False,40
11,2055,18,19,,True,False,0,False,40
11,2055,19,20,,True,False,0,False,40
11,2055,20,21,,True,False,0,False,40
11,2055,21,22,,True,False,0,False,40
11,2055,22,23,,True,False,0,False,40
11,2055,23,24,,True,False,0,False,40
11,2055,24,25,,True,False,0,False,40
11,2055,25,26,,True,False,0,False,40
11,2055,26,27,,True,False,0,False,40
11,2055,27,28,,True,False,0,False,40
11,2055,28,29,,True,False,0,False,40
11,2055,29,30,,True,False,0,False,40
11,2055,30,31,,True,False,0,False,40
11,2055,31,32,,True,False,0,False,40
11,2055,32,33,,True,False,0,False,40
11,2055,33,34,,True,False,0,False,40
11,2055,34,35,,True,False,0,False,40
11,2055,35,36,,True,False,0,False,40
11,2055,36,37,1.0,True,True,0,False,40
11,2055,37,38,2.0,True,True,0,False,40
11,2055,38,39,3.0,True,True,0,False,40
11,2055,39,40,4.0,True,True,0,False,40
11,2056,0,1,,True,False,0,False,40
11,2056,1,2,,True,False,0,False,40
11,2056,2,3,,True,False,0,False,40
11,2056,3,4,,True,False,0,False,40
11,2056,4,5,,True,False,0,False,40
11,2056,5,6,,True,False,0,False,40
11,2056,6,7,,True,False,0,False,40
11,2056,7,8,,True,False,0,False,40
11,2056,8,9,,True,False,0,False,40
11,2056,9,10,,True,False,0,False,40
11,2056,10,11,6.0,True,True,0,False,40
11,2056,11,12,,True,False,0,False,40
11,2056,12,13,,True,False,0,False,40
11,2056,13,14,,True,False,0,False,40
11,2056,14,15,,True,False,0,False,40
11,2056,15,16,,True,False,0,False,40
11,2056,16,17,,True,False,0,False,40
11,2056,17,18,,True,False,0,False,40
11,2056,18,19,,True,False,0,False,40
11,2056,19,20,,True,False,0,False,40
11,2056,20,21,,True,False,0,False,40
11,2056,21,22,,True,False,0,False,40
11,2056,22,23,,True,False,0,False,40
11,2056,23,24,,True,False,0,False,40
11,2056,24,25,,True,False,0,False,40
11,2056,25,26,,True,False,0,False,40
11,2056,26,27,,True,False,0,False,40
11,2056,27,28,,True,False,0,False,40
11,2056,28,29,,True,False,0,False,40
11,2056,29,30,,True,False,0,False,40
11,2056,30,31,7.0,True,True,0,False,40
11,2056,31,32,,True,False,0,False,40
11,2056,32,33,,True,False,0,False,40
11,2056,33,34,,True,False,0,False,40
11,2056,34,35,2.0,True,True,0,False,40
11,2056,35,36,1.0,True,True,0,False,40
11,2056,36,37,,True,False,0,False,40
11,2056,37,38,3.0,True,True,0,False,40
11,2056,38,39,4.0,True,True,0,False,40
11,2056,39,40,5.0,True,True,0,False,40
11,2057,0,1,,True,False,0,False,40
11,2057,1,2,,True,False,0,False,40
11,2057,2,3,,True,False,0,False,40
11,2057,3,4,,True,False,0,False,40
11,2057,4,5,,True,False,0,False,40
11,2057,5,6,,True,False,0,False,40
11,2057,6,7,,True,False,0,False,40
11,2057,7,8,,True,False,0,False,40
11,2057,8,9,,True,False,0,False,40
11,2057,9,10,,True,False,0,False,40
11,2057,10,11,,True,False,0,False,40
11,2057,11,12,,True,False,0,False,40
11,2057,12,13,,True,False,0,False,40
11,2057,13,14,,True,False,0,False,40
11,2057,14,15,,True,False,0,False,40
11,2057,15,16,,True,False,0,False,40
11,2057,16,17,,True,False,0,False,40
11,2057,17,18,,True,False,0,False,40
11,2057,18,19,,True,False,0,False,40
11,2057,19,20,,True,False,0,False,40
11,2057,20,21,,True,False,0,False,40
11,2057,21,22,,True,False,0,False,40
11,2057,22,23,,True,False,0,False,40
11,2057,23,24,,True,False,0,False,40
11,2057,24,25,,True,False,0,False,40
11,2057,25,26,,True,False,0,False,40
11,2057,26,27,,True,False,0,False,40
11,2057,27,28,,True,False,0,False,40
11,2057,28,29,,True,False,0,False,40
11,2057,29,30,,True,False,0,False,40
11,2057,30,31,,True,False,0,False,40
11,2057,31,32,,True,False,0,False,40
11,2057,32,33,,True,False,0,False,40
11,2057,33,34,,True,False,0,False,40
11,2057,34,35,1.0,True,True,0,False,40
11,2057,35,36,2.0,True,True,0,False,40
11,2057,36,37,,True,False,0,False,40
11,2057,37,38,3.0,True,True,0,False,40
11,2057,38,39,4.0,True,True,0,False,40
11,2057,39,40,,True,False,0,False,40
11,2058,0,1,,True,False,0,False,40
11,2058,1,2,,True,False,0,False,40
11,2058,2,3,,True,False,0,False,40
11,2058,3,4,,True,False,0,False,40
11,2058,4,5,,True,False,0,False,40
11,2058,5,6,,True,False,0,False,40
11,2058,6,7,,True,False,0,False,40
11,2058,7,8,,True,False,0,False,40
11,2058,8,9,,True,False,0,False,40
11,2058,9,10,7.0,True,True,0,False,40
11,2058,10,11,,True,False,0,False,40
11,2058,11,12,,True,False,0,False,40
11,2058,12,13,,True,False,0,False,40
11,2058,13,14,,True,False,0,False,40
11,2058,14,15,,True,False,0,False,40
11,2058,15,16,,True,False,0,False,40
11,2058,16,17,,True,False,0,False,40
11,2058,17,18,,True,False,0,False,40
11,2058,18,19,,True,False,0,False,40
11,2058,19,20,,True,False,0,False,40
11,2058,20,21,,True,False,0,False,40
11,2058,21,22,,True,False,0,False,40
11,2058,22,23,,True,False,0,False,40
11,2058,23,24,,True,False,0,False,40
11,2058,24,25,,True,False,0,False,40
11,2058,25,26,,True,False,0,False,40
11,2058,26,27,,True,False,0,False,40
11,2058,27,28,,True,False,0,False,40
11,2058,28,29,,True,False,0,False,40
11,2058,29,30,,True,False,0,False,40
11,2058,30,31,,True,False,0,False,40
11,2058,31,32,,True,False,0,False,40
11,2058,32,33,,True,False,0,False,40
11,2058,33,34,,True,False,0,False,40
11,2058,34,35,1.0,True,True,0,False,40
11,2058,35,36,2.0,True,True,0,False,40
11,2058,36,37,3.0,True,True,0,False,40
11,2058,37,38,4.0,True,True,0,False,40
11,2058,38,39,5.0,True,True,0,False,40
11,2058,39,40,6.0,True,True,0,False,40
11,2059,0,1,,True,False,0,False,40
11,2059,1,2,,True,False,0,False,40
11,2059,2,3,,True,False,0,False,40
11,2059,3,4,,True,False,0,False,40
11,2059,4,5,,True,False,0,False,40
11,2059,5,6,,True,False,0,False,40
11,2059,6,7,,True,False,0,False,40
11,2059,7,8,,True,False,0,False,40
11,2059,8,9,,True,False,0,False,40
11,2059,9,10,,True,False,0,False,40
11,2059,10,11,,True,False,0,False,40
11,2059,11,12,,True,False,0,False,40
11,2059,12,13,,True,False,0,False,40
11,2059,13,14,,True,False,0,False,40
11,2059,14,15,,True,False,0,False,40
11,2059,15,16,,True,False,0,False,40
11,2059,16,17,,True,False,0,False,40
11,2059,17,18,,True,False,0,False,40
11,2059,18,19,4.0,True,True,0,False,40
11,2059,19,20,,True,False,0,False,40
11,2059,20,21,,True,False,0,False,40
11,2059,21,22,,True,False,0,False,40
11,2059,22,23,,True,False,0,False,40
11,2059,23,24,,True,False,0,False,40
11,2059,24,25,,True,False,0,False,40
11,2059,25,26,,True,False,0,False,40
11,2059,26,27,,True,False,0,False,40
11,2059,27,28,,True,False,0,False,40
11,2059,28,29,,True,False,0,False,40
11,2059,29,30,,True,False,0,False,40
11,2059,30,31,,True,False,0,False,40
11,2059,31,32,,True,False,0,False,40
11,2059,32,33,,True,False,0,False,40
11,2059,33,34,,True,False,0,False,40
11,2059,34,35,,True,False,0,False,40
11,2059,35,36,,True,False,0,False,40
11,2059,36,37,1.0,True,True,0,False,40
11,2059,37,38,2.0,True,True,0,False,40
11,2059,38,39,3.0,True,True,0,False,40
11,2059,39,40,,True,False,0,False,40
11,2060,0,1,,True,False,0,False,40
11,2060,1,2,,True,False,0,False,40
11,2060,2,3,,True,False,0,False,40
11,2060,3,4,7.0,True,True,0,False,40
11,2060,4,5,,True,False,0,False,40
11,2060,5,6,,True,False,0,False,40
11,2060,6,7,,True,False,0,False,40
11,2060,7,8,,True,False,0,False,40
11,2060,8,9,,True,False,0,False,40
11,2060,9,10,,True,False,0,False,40
11,2060,10,11,8.0,True,True,0,False,40
11,2060,11,12,10.0,True,True,0,False,40
11,2060,12,13,11.0,True,True,0,False,40
11,2060,13,14,,True,False,0,False,40
11,2060,14,15,,True,False,0,False,40
11,2060,15,16,9.0,True,True,0,False,40
11,2060,16,17,,True,False,0,False,40
11,2060,17,18,,True,False,0,False,40
11,2060,18,19,,True,False,0,False,40
11,2060,19,20,,True,False,0,False,40
11,2060,20,21,,True,False,0,False,40
11,2060,21,22,,True,False,0,False,40
11,2060,22,23,,True,False,0,False,40
11,2060,23,24,,True,False,0,False,40
11,2060,24,25,12.0,True,True,0,False,40
11,2060,25,26,13.0,True,True,0,False,40
11,2060,26,27,,True,False,0,False,40
11,2060,27,28,,True,False,0,False,40
11,2060,28,29,,True,False,0,False,40
11,2060,29,30,,True,False,0,False,40
11,2060,30,31,,True,False,0,False,40
11,2060,31,32,,True,False,0,False,40
11,2060,32,33,,True,False,0,False,40
11,2060,33,34,1.0,True,True,0,False,40
11,2060,34,35,2.0,True,True,0,False,40
11,2060,35,36,3.0,True,True,0,False,40
11,2060,36,37,4.0,True,True,0,False,40
11,2060,37,38,5.0,True,True,0,False,40
11,2060,38,39,6.0,True,True,0,False,40
11,2060,39,40,,True,False,0,False,40
11,2061,0,1,,True,False,0,False,40
11,2061,1,2,,True,False,0,False,40
11,2061,2,3,,True,False,0,False,40
11,2061,3,4,,True,False,0,False,40
11,2061,4,5,,True,False,0,False,40
11,2061,5,6,,True,False,0,False,40
11,2061,6,7,,True,False,0,False,40
11,2061,7,8,,True,False,0,False,40
11,2061,8,9,,True,False,0,False,40
11,2061,9,10,,True,False,0,False,40
11,2061,10,11,,True,False,0,False,40
11,2061,11,12,,True,False,0,False,40
11,2061,12,13,,True,False,0,False,40
11,2061,13,14,,True,False,0,False,40
11,2061,14,15,,True,False,0,False,40
11,2061,15,16,,True,False,0,False,40
11,2061,16,17,,True,False,0,False,40
11,2061,17,18,,True,False,0,False,40
11,2061,18,19,,True,False,0,False,40
11,2061,19,20,,True,False,0,False,40
11,2061,20,21,,True,False,0,False,40
11,2061,21,22,,True,False,0,False,40
11,2061,22,23,,True,False,0,False,40
11,2061,23,24,7.0,True,True,0,False,40
11,2061,24,25,,True,False,0,False,40
11,2061,25,26,,True,False,0,False,40
11,2061,26,27,,True,False,0,False,40
11,2061,27,28,8.0,True,True,0,False,40
11,2061,28,29,1.0,True,True,0,False,40
11,2061,29,30,,True,False,0,False,40
11,2061,30,31,,True,False,0,False,40
11,2061,31,32,,True,False,0,False,40
11,2061,32,33,,True,False,0,False,40
11,2061,33,34,,True,False,0,False,40
11,2061,34,35,2.0,True,True,0,False,40
11,2061,35,36,3.0,True,True,0,False,40
11,2061,36,37,,True,False,0,False,40
11,2061,37,38,5.0,True,True,0,False,40
11,2061,38,39,4.0,True,True,0,False,40
11,2061,39,40,6.0,True,True,0,False,40
11,2062,0,1,,True,False,0,False,40
11,2062,1,2,,True,False,0,False,40
11,2062,2,3,,True,False,0,False,40
11,2062,3,4,,True,False,0,False,40
11,2062,4,5,,True,False,0,False,40
11,2062,5,6,,True,False,0,False,40
11,2062,6,7,,True,False,0,False,40
11,2062,7,8,,True,False,0,False,40
11,2062,8,9,,True,False,0,False,40
11,2062,9,10,2.0,True,True,0,False,40
11,2062,10,11,,True,False,0,False,40
11,2062,11,12,,True,False,0,False,40
11,2062,12,13,,True,False,0,False,40
11,2062,13,14,,True,False,0,False,40
11,2062,14,15,,True,False,0,False,40
11,2062,15,16,,True,False,0,False,40
11,2062,16,17,,True,False,0,False,40
11,2062,17,18,,True,False,0,False,40
11,2062,18,19,,True,False,0,False,40
11,2062,19,20,,True,False,0,False,40
11,2062,20,21,,True,False,0,False,40
11,2062,21,22,,True,False,0,False,40
11,2062,22,23,,True,False,0,False,40
11,2062,23,24,,True,False,0,False,40
11,2062,24,25,,True,False,0,False,40
11,2062,25,26,,True,False,0,False,40
11,2062,26,27,,True,False,0,False,40
11,2062,27,28,5.0,True,True,0,False,40
11,2062,28,29,,True,False,0,False,40
11,2062,29,30,,True,False,0,False,40
11,2062,30,31,,True,False,0,False,40
11,2062,31,32,,True,False,0,False,40
11,2062,32,33,1.0,True,True,0,False,40
11,2062,33,34,,True,False,0,False,40
11,2062,34,35,,True,False,0,False,40
11,2062,35,36,,True,False,0,False,40
11,2062,36,37,6.0,True,True,0,False,40
11,2062,37,38,,True,False,0,False,40
11,2062,38,39,3.0,True,True,0,False,40
11,2062,39,40,4.0,True,True,0,False,40
11,2063,0,1,,True,False,0,False,40
11,2063,1,2,,True,False,0,False,40
11,2063,2,3,,True,False,0,False,40
11,2063,3,4,,True,False,0,False,40
11,2063,4,5,,True,False,0,False,40
11,2063,5,6,,True,False,0,False,40
11,2063,6,7,,True,False,0,False,40
11,2063,7,8,,True,False,0,False,40
11,2063,8,9,,True,False,0,False,40
11,2063,9,10,,True,False,0,False,40
11,2063,10,11,,True,False,0,False,40
11,2063,11,12,,True,False,0,False,40
11,2063,12,13,,True,False,0,False,40
11,2063,13,14,,True,False,0,False,40
11,2063,14,15,6.0,True,True,0,False,40
11,2063,15,16,,True,False,0,False,40
11,2063,16,17,,True,False,0,False,40
11,2063,17,18,,True,False,0,False,40
11,2063,18,19,,True,False,0,False,40
11,2063,19,20,,True,False,0,False,40
11,2063,20,21,,True,False,0,False,40
11,2063,21,22,,True,False,0,False,40
11,2063,22,23,7.0,True,True,0,False,40
11,2063,23,24,,True,False,0,False,40
11,2063,24,25,,True,False,0,False,40
11,2063,25,26,,True,False,0,False,40
11,2063,26,27,,True,False,0,False,40
11,2063,27,28,,True,False,0,False,40
11,2063,28,29,,True,False,0,False,40
11,2063,29,30,,True,False,0,False,40
11,2063,30,31,,True,False,0,False,40
11,2063,31,32,5.0,True,True,0,False,40
11,2063,32,33,,True,False,0,False,40
11,2063,33,34,,True,False,0,False,40
11,2063,34,35,,True,False,0,False,40
11,2063,35,36,4.0,True,True,0,False,40
11,2063,36,37,,True,False,0,False,40
11,2063,37,38,1.0,True,True,0,False,40
11,2063,38,39,2.0,True,True,0,False,40
11,2063,39,40,3.0,True,True,0,False,40
11,2064,0,1,,True,False,0,False,40
11,2064,1,2,4.0,True,True,0,False,40
11,2064,2,3,,True,False,0,False,40
11,2064,3,4,,True,False,0,False,40
11,2064,4,5,3.0,True,True,0,False,40
11,2064,5,6,,True,False,0,False,40
11,2064,6,7,,True,False,0,False,40
11,2064,7,8,,True,False,0,False,40
11,2064,8,9,,True,False,0,False,40
11,2064,9,10,,True,False,0,False,40
11,2064,10,11,,True,False,0,False,40
11,2064,11,12,,True,False,0,False,40
11,2064,12,13,,True,False,0,False,40
11,2064,13,14,,True,False,0,False,40
11,2064,14,15,,True,False,0,False,40
11,2064,15,16,,True,False,0,False,40
11,2064,16,17,,True,False,0,False,40
11,2064,17,18,,True,False,0,False,40
11,2064,18,19,,True,False,0,False,40
11,2064,19,20,,True,False,0,False,40
11,2064,20,21,,True,False,0,False,40
11,2064,21,22,,True,False,0,False,40
11,2064,22,23,,True,False,0,False,40
11,2064,23,24,,True,False,0,False,40
11,2064,24,25,,True,False,0,False,40
11,2064,25,26,,True,False,0,False,40
11,2064,26,27,,True,False,0,False,40
11,2064,27,28,,True,False,0,False,40
11,2064,28,29,,True,False,0,False,40
11,2064,29,30,,True,False,0,False,40
11,2064,30,31,,True,False,0,False,40
11,2064,31,32,,True,False,0,False,40
11,2064,32,33,,True,False,0,False,40
11,2064,33,34,,True,False,0,False,40
11,2064,34,35,2.0,True,True,0,False,40
11,2064,35,36,,True,False,0,False,40
11,2064,36,37,,True,False,0,False,40
11,2064,37,38,,True,False,0,False,40
11,2064,38,39,,True,False,0,False,40
11,2064,39,40,1.0,True,True,0,False,40
11,2065,0,1,,True,False,0,False,40
11,2065,1,2,,True,False,0,False,40
11,2065,2,3,,True,False,0,False,40
11,2065,3,4,,True,False,0,False,40
11,2065,4,5,,True,False,0,False,40
11,2065,5,6,,True,False,0,False,40
11,2065,6,7,,True,False,0,False,40
11,2065,7,8,,True,False,0,False,40
11,2065,8,9,,True,False,0,False,40
11,2065,9,10,,True,False,0,False,40
11,2065,10,11,3.0,True,True,0,False,40
11,2065,11,12,,True,False,0,False,40
11,2065,12,13,,True,False,0,False,40
11,2065,13,14,,True,False,0,False,40
11,2065,14,15,,True,False,0,False,40
11,2065,15,16,,True,False,0,False,40
11,2065,16,17,,True,False,0,False,40
11,2065,17,18,,True,False,0,False,40
11,2065,18,19,,True,False,0,False,40
11,2065,19,20,,True,False,0,False,40
11,2065,20,21,,True,False,0,False,40
11,2065,21,22,,True,False,0,False,40
11,2065,22,23,,True,False,0,False,40
11,2065,23,24,,True,False,0,False,40
11,2065,24,25,,True,False,0,False,40
11,2065,25,26,,True,False,0,False,40
11,2065,26,27,4.0,True,True,0,False,40
11,2065,27,28,5.0,True,True,0,False,40
11,2065,28,29,,True,False,0,False,40
11,2065,29,30,,True,False,0,False,40
11,2065,30,31,,True,False,0,False,40
11,2065,31,32,,True,False,0,False,40
11,2065,32,33,,True,False,0,False,40
11,2065,33,34,,True,False,0,False,40
11,2065,34,35,,True,False,0,False,40
11,2065,35,36,,True,False,0,False,40
11,2065,36,37,,True,False,0,False,40
11,2065,37,38,,True,False,0,False,40
11,2065,38,39,1.0,True,True,0,False,40
11,2065,39,40,2.0,True,True,0,False,40
11,2066,0,1,11.0,True,True,0,False,40
11,2066,1,2,,True,False,0,False,40
11,2066,2,3,,True,False,0,False,40
11,2066,3,4,,True,False,0,False,40
11,2066,4,5,13.0,True,True,0,False,40
11,2066,5,6,,True,False,0,False,40
11,2066,6,7,6.0,True,True,0,False,40
11,2066,7,8,7.0,True,True,0,False,40
11,2066,8,9,8.0,True,True,0,False,40
11,2066,9,10,,True,False,0,False,40
